Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	D:\LucyC\20240228_primary_astrocytes_bulk_SCP_DIA\Lucy_pri_astro_f_DIA_10ng_2-24-2024_Slot2-04_3862.d	D:\LucyC\20240228_primary_astrocytes_bulk_SCP_DIA\Lucy_pri_astro_f_DIA_20ng_2-24-2024_Slot2-17_3871.d	D:\LucyC\20240228_primary_astrocytes_bulk_SCP_DIA\Lucy_pri_astro_f_DIA_20ng_2-24-2024_Slot2-18_3872.d	D:\LucyC\20240228_primary_astrocytes_bulk_SCP_DIA\Lucy_pri_astro_m_DIA_20ng_2-24-2024_Slot2-13_3866.d	D:\LucyC\20240228_primary_astrocytes_bulk_SCP_DIA\Lucy_pri_astro_m_DIA_20ng_2-24-2024_Slot2-14_3867.d	D:\LucyC\20240228_primary_astrocytes_bulk_SCP_DIA\Lucy_pri_astro_m_DIA_20ng_2-24-2024_Slot2-15_3868.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_DDM_DIA_2-26-2024_Slot1-99_3909.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_DDM_DIA_2-26-2024_Slot1-100_3911.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_DDM_DIA_2-26-2024_Slot1-101_3913.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_DDM_DIA_2-26-2024_Slot1-102_3915.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_DDM_DIA_2-26-2024_Slot1-103_3917.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_DDM_DIA_2-26-2024_Slot1-104_3919.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-26-2024_Slot1-198_3921.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-26-2024_Slot1-199_3923.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-26-2024_Slot1-200_3925.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-26-2024_Slot1-201_3927.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-26-2024_Slot1-202_3929.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-27-2024_Slot1-203_3931.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-27-2024_Slot1-204_3935.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-27-2024_Slot1-205_3937.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-27-2024_Slot1-206_3939.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-27-2024_Slot1-207_3941.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-27-2024_Slot1-208_3943.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_1.5ul_2-27-2024_Slot1-209_3945.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-26_3890.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-27_3891.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-28_3892.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-29_3894.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-30_3895.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-31_3896.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-32_3898.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-33_3899.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-34_3900.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-35_3902.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-36_3903.d	D:\LucyC\20240228_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_DDM_DIA_2-25-2024_Slot1-37_3905.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-2-2024_Slot1-111_4034.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-2-2024_Slot1-112_4035.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-2-2024_Slot1-113_4037.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-2-2024_Slot1-114_4038.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-2-2024_Slot1-115_4040.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-2-2024_Slot1-116_4041.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-2-2024_Slot1-117_4043.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-2-2024_Slot1-118_4044.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-3-2024_Slot1-123_4046.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-3-2024_Slot1-124_4047.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-3-2024_Slot1-125_4049.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-3-2024_Slot1-126_4050.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-3-2024_Slot1-128_4052.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-3-2024_Slot1-129_4053.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-3-2024_Slot1-130_4055.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-3-2024_Slot1-131_4056.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-4-2024_Slot1-132_4082.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-5-2024_Slot1-137_4083.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-5-2024_Slot1-138_4104.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-5-2024_Slot1-139_4105.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-140_4107.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-142_4108.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-149_4110.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-150_4111.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-151_4113.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-152_4114.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-153_4116.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-156_4117.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-157_4119.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-158_4120.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-159_4121.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_f_SC_DIA_3-6-2024_Slot1-160_4122.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-3-2024_Slot1-38_4065.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-3-2024_Slot1-39_4066.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-3-2024_Slot1-40_4068.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-4-2024_Slot1-41_4069.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-4-2024_Slot1-42_4071.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-4-2024_Slot1-43_4072.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-4-2024_Slot1-44_4074.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-4-2024_Slot1-45_4075.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-4-2024_Slot1-46_4077.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-4-2024_Slot1-47_4078.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-218_4085.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-219_4086.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-220_4088.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-221_4089.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-222_4091.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-223_4092.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-224_4095.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-225_4096.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-226_4099.d	D:\LucyC\20240303_primary_astrocytes_SC_SCP_DIA\Lucy_pri_astro_m_SC_DIA_3-5-2024_Slot1-227_4100.d
O14594	O14594	NCAN_HUMAN	NCAN	Neurocan core protein	262.156	415.232	676.223	246.451		285.993																																																																																		
O14602	O14602	IF1AY_HUMAN	EIF1AY	Eukaryotic translation initiation factor 1A, Y-chromosomal				314.139	141.147	388.964																																																																																		
O14613	O14613	BORG1_HUMAN	CDC42EP2	Cdc42 effector protein 2	616.947	672.354		195.921	314.125	363.842																																																		938.254	1140.24									718.784																						
O14617	O14617	AP3D1_HUMAN	AP3D1	AP-3 complex subunit delta-1	2065.85	1762.69	2174.74	2010.05	1826.16	1819.35				1694.95				2973.21			1618.14	4742.2		2277.33		4310.98							1886.4		1851.88			2843.33	1905.75					1902.86			2142.2	1786.35		1621.31		2000.82	1461.93			1603.3			1470.2	1420.67	1227.25			1809.56	2281.66	1045.74	1621.25			1595.86	2240.08	1286.94	2423.88	2115.77		1561.74	2126.54			1433.1			2182.49	2125.58	2591.94			4441.42	2277.39	1368.62	1921.11	
O14618	O14618	CCS_HUMAN	CCS	Copper chaperone for superoxide dismutase	1574.39	2072.79	1300.97	2096.76	1832.21	2000.99							2837.92				754.043								3575.19				1553.89		2878.49					822.166		3963.69		546.615						841.329		1373.18	1849.22			1481.72			795.152		961.576			6552.21		2230.48	1790.1			1756.2			2128.23						1944.05	1162.53	3602.36		1731.32	1510.71	2233.6			2609.53		1117.13	995.998	
O14639	O14639	ABLM1_HUMAN	ABLIM1	Actin-binding LIM protein 1	208.626	229.019	375.429	145.613	137.01	104.493																																																																																		
O14641	O14641	DVL2_HUMAN	DVL2	Segment polarity protein dishevelled homolog DVL-2	1463.23	1797.51	1537.42	1598.94	1824.14	1715.05												3040.54				2005.02																		1429.94			1640.45					1234.75							1903.96	2258.1	1391.83			1871.26		3740.36				1554.27		2591.33		1038.36						1054.18			1366.64							1585.74		
O14646	O14646	CHD1_HUMAN	CHD1	Chromodomain-helicase-DNA-binding protein 1	409.069	152.315	293.103	212.866	233.23	229.556																																																																																		
O14647	Q3L8U1;Q9P2D1;Q9HCK8;O14646;O14647;Q8TD26	CHD2_HUMAN	CHD2	Chromodomain-helicase-DNA-binding protein 2	927.34	773.638	1468.2	848.647	984.003	1148.57						3094.4						2003.99	1263.29											750.515										845.318			974.733			537.941									718.996		640.873	934.826		1578.24	1138.06					215.461				1075.02											891.446					485.174		
O14653	O14653	GOSR2_HUMAN	GOSR2	Golgi SNAP receptor complex member 2	1193.77	1207.34	1672.82	1683.89	1640.22	1751.82																																																	736.58																																	
O14656	O14656	TOR1A_HUMAN	TOR1A	Torsin-1A	1221.05	1831.8	2460.83	1992.53	1932.21	2036.11										4734.39						3477.23									772.493	1658.61	2005.45			6435.6	1563.18			2734.11			1351.43						1050.83						1302.24	560.305						2705.88		2110.72		2146.69		1272.44		767.558										3003.88						1206.75		
O14657	O14657	TOR1B_HUMAN	TOR1B	Torsin-1B	949.545	1366.11	1795.06	1711.31	1492.3	1961.7						1752.08				1404.12											2129.99				1048.01			2274.26						1369.3			624.3			549.966	3046.47	771.232	1199.85						375.014													2664.72																	4763.07	1958.64		
O14662	O14662	STX16_HUMAN	STX16	Syntaxin-16	921.328	660.015	852.551	670.574	577.8	713.64						1137.45						449.342									1161.06		816.348			1181.98			418.947					878.486			1684.85												1000.73		206.565									924.678													363.471	1269.99						678.678		
O14672	O14672	ADA10_HUMAN	ADAM10	Disintegrin and metalloproteinase domain-containing protein 10	2715.47	2477.84	3314.86	2260.05	2158.17	2506.58			9499.63																				3733.23																							574.187			1759.73		1500.71												1905.81																			
O14678	O14678	ABCD4_HUMAN	ABCD4	Lysosomal cobalamin transporter ABCD4	398.193	393.85	484.104	409.202	544.875	616.313																																																																																		
O14681	O14681	EI24_HUMAN	EI24	Etoposide-induced protein 2.4 homolog	3568.81	2316.4	5216.65	4267.48	4532.3	4918.28						6015.41		16638.2		2009.88				1690.34									977.933		1506.95	2163.62																1696.86	5870.16						1076.12	1015.19	1743.32							1112.68						1472.3						1320.97			1016.98							676.657		
O14682	O14682	ENC1_HUMAN	ENC1	Ectoderm-neural cortex protein 1	1028.76	1029.86	1461.36	2247.41	1868.4	2222.48																																																	1610.86					925.947				3370.01																						664.571		
O14683	O14683	P5I11_HUMAN	TP53I11	Tumor protein p53-inducible protein 11	1383.56	1060.53	1620.88	974.062	964.625	868.737					1784.1									1119.77																										1241.12									500.693			1080.75				1726.36		1716.71				1206.46																				
O14713	O14713	ITBP1_HUMAN	ITGB1BP1	Integrin beta-1-binding protein 1	137.787	122.563	183.471	159.992	145.52	198.087																																																																																		
O14727	O14727	APAF_HUMAN	APAF1	Apoptotic protease-activating factor 1	403.869	340.56	533.45	418.53	312.727	455.549																																								933.753									296.225																																	
O14730	O14730	RIOK3_HUMAN	RIOK3	Serine/threonine-protein kinase RIO3	822.634	837.643	746.913	826.52	748.119	654.048																																								616.612									458.499														758.165	581.408			1570.73			1450.08										1009.17		
O14732	O14732	IMPA2_HUMAN	IMPA2	Inositol monophosphatase 2	176.235	219.702	312.557	393.939	312.429	494.226	4877.52	3251.02	2242.54		1509.86	2254.88	3114.3	2330.81			1864.92	5127.09	3795.09	6322.91	3563.1	2169.53	8752.51	3510.03	4138.94	1738.12	3217.69	6495.43	1842.69	2044.14	2933.12	6909.93	6200.33	5508.89	2725.16	1819.05	2659.1	2876.43	7431.77	1080.53	1905.73			1991.21	5341.52	877.215		987.283	2034.01	3676.13	6686.3			4095.03	830.195	1408.21	1273.27	1113.87	4606.37	3117.64	3656.87		2336.13	2233.2	1479.2	937.622	3564.87	4758.09	805.851	1160.07	5701.29	2108.06	1244.75	2805.97	15315.1	2453.86	8855.28	1335.98		2208.72		1987.63		2592.38	1615.23	1303.93	2604.56	
O14733	O14733	MP2K7_HUMAN	MAP2K7	Dual specificity mitogen-activated protein kinase kinase 7	180.073	268.763	362.562	264.557	173.901	287.348																																																																																		
O14734	O14734	ACOT8_HUMAN	ACOT8	Acyl-coenzyme A thioesterase 8	1281.63	901.581	1893.53	1232.81	1490.25	1046.3											1301.25		913.143									3107.16										1092.7		825.355						4273.66	989.48								2188.97		1789.77							706.87		2630.65												1816.04	1338.82	1806.25								
O14735	O14735	CDIPT_HUMAN	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	2620.51	3434.22	4489.56	3898.27	4041.78	4120.39		2073.77		1149.19	3566.66	2099.41	3889.98	2366.08	2394.69	2740.79	2643.5			1464.11		568.887		4814.05	3473.31	1249.21	1434.59	2237.54	683.738		3466.28	1763.6	5391.86	984.339	2045.32		2014.96	2780.99	1317.59	1662.02	1372.79	2144.84	503.838			1651.28	1976.34	2570.76	1917.96			836.649			1910.65		1559.93	2059.78		3267.26	2079.13	3239.19	5150.92	3196.67	3557.09	2446.85	3023.19	3156.58	1489.25	2118.89		1263.96				3226.62		3630.18	3242.48	2914.3					1642.85	2285.32	3326.04	2698.73
O14737	O14737	PDCD5_HUMAN	PDCD5	Programmed cell death protein 5	4503.17	6611.61	7528.6	6898.69	5095.89	6412.92		2889.12	4964.76			3289.74	4613.21	4183.76	1168.45		3873.13	1744.84	3049.9	4809.73		4143.15			2890.67		5293.15	5737.18	4881.02	5768.86	2136.42		4213.1	3837.27	2099.42	6003.78		4193.94		4142.55	6439.59		4983.3	4940.82	3475.04	3547.09		5202.1	1990.06		3332.21	5897.82			4000.63	5346.54	6567.18	4617.76	2088.11	1898.04	4089.94	5713.74	2761.7		849.121	3687.66	4282.35	3097.57	4954.6	5472.05		2340.75	3817.87			6179.64				4117.93	5679.13			4476.58	2982.66	4511.16	4898.52	
O14744	O14744	ANM5_HUMAN	PRMT5	Protein arginine N-methyltransferase 5	4042.52	3866.53	3704.37	3405.81	3293.33	3137.3	3560.77	1760.18	4689.15		3521.55	3916.94	2691.86	3591.73		1367.35	3578.91	4030.48	4219.32	6555.46				1912.41	1914.67		2448.66	5126.5	2195.59	2030.1	3582.9		3581.06	3674.76	2276.59	3392.71		3692.29		2189.16	4289.63		2677.54	4469.95	6544.05	3239.57	3021.92	2946.25	2951.85			3622.94			2626.7	3311.91	2773.45	3025.97	4049.68	2405	3008.96		2433.1		3362.44	1427.06	1597.54	1936.91	3847.1	3972.64		2639.34	2119.15		3557.04	3062.56			2400.33	1989.91	3563.89			3358.36	2623.59	2387.9	2804.61	
O14745	O14745	NHRF1_HUMAN	SLC9A3R1	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	4552.66	4541.13	5049.09	3314.83	2714.94	2842.37		4034.65	5243.62		2685	890.734	2529.92	3906.46			1079.65	5025.56				1924.02			2411	1756.5	3315.75		2268.8	2282.98	2321.87			2195.91	1741.31	1880.12		3239.68			1899.87		3973.47	2920.26		1335.95	714.99	2829.57	3682.58	3816.09		2546.83			1515.5	1615.09	2501.12	1744.84		2528.37	1860.15	2763.31	3318.63		1624.36	2537.19	4871.51	2262.87	931.3	2445.66		2024.21	1460.51			1138.45				2701.73	2130.64					1332.13	1379.6	
O14757	O14757	CHK1_HUMAN	CHEK1	Serine/threonine-protein kinase Chk1	238.099	276.429	518.22	493.491	363.147	345.293																																			1791.25											1253.2				3407.54																																
O14763	O14763	TR10B_HUMAN	TNFRSF10B	Tumor necrosis factor receptor superfamily member 10B	457.578	1081.83	602.503	1206.17	809.086	1292.93											2737.82												1572.02							4017.17																762.14																								851.688												
O14773	O14773	TPP1_HUMAN	TPP1	Tripeptidyl-peptidase 1	9836.29	17245.2	10958.2	14053.9	14001.9	12784.5	10079.6			6619.19	3228.63	4158.55	6202.84	3259.25	9972.26	12180.9	5389.57	6186.38	6432.61	6597.99		7954.04		9528.13	7426.6		2339.2	6309.84	6441.77	8639.42	8218.04	14100.4	5047.28	5835.77	9238.65	5264.78	12783.5			8277.28	3221.61		12072.6	2758.93		6536.25	15131.5	4443.86	13736.4	6930.08		3946.51	3470.97	3029.51	12699.8	3013.69	3138.43	4565.69		12255.9	14427.2	5034.81	7168.1	6142.32	6708.51	4420.61	2341.31	16584.8	6147.76	6966.6		4300.61	8472.01		1167.56	7212.84		10050.4	5402.57	7986.12	3823.39	3297.88		7629.49	6871.8	4763.26	6994.86	7184.38
O14776	O14776	TCRG1_HUMAN	TCERG1	Transcription elongation regulator 1	1662.71	1446.21	1894.24	1429.4	1497.99	1718.77			4021.27		19267.9	2364.02		3071.87	2646.59	5938.58	2823.66	2671.4	3151.04		1628.9	1666.82			5404.35			2248.06	2256.17		3315.38	2119.84	4533.34	3246.2	1903.56	2988.59				2218.57	3892.98		1836.46	1900.8		2440.8	2988.68	2422.17	2974			1259.81			1336.65	2840.71	2338.53	3168.11		2879.32	2772.79			1783.81	1589.83	2094.21		2155.84	1979.58	2120.02		6658.05	2420.38			1861.43			2059.54	3078.61		4754.78		8741.91		2168.63	3866.41	
O14777	O14777	NDC80_HUMAN	NDC80	Kinetochore protein NDC80 homolog	285.284	309.849	458.952	531.57	465.945	596.276																																																				695.667																														
O14782	O14782	KIF3C_HUMAN	KIF3C	Kinesin-like protein KIF3C	287.989	161.942	259.381	169.91	195.124	217.008																																																																																		
O14786	O14786	NRP1_HUMAN	NRP1	Neuropilin-1	1832.47	2092.35	2212.4	2227.21	2016.95	2278.26						537.858																																																																												
O14787	O14787	TNPO2_HUMAN	TNPO2	Transportin-2	1149.27	1243.56	786.384	1127.04	825.198	1017.51																									687.101																		934.508			3959.31			998.734		1251.47												3718.95				1788.47			882.526												
O14795	O14795	UN13B_HUMAN	UNC13B	Protein unc-13 homolog B	550.557	531.949	825.918	814.027	749.771	928.594																																																																					13894.2													
O14798	O14798	TR10C_HUMAN	TNFRSF10C	Tumor necrosis factor receptor superfamily member 10C	256.536	164.779	326.646	290.12	297.65	342.053																																																																																		
O14802	O14802	RPC1_HUMAN	POLR3A	DNA-directed RNA polymerase III subunit RPC1	1011.81	808.144	663.869	558.556	867.044	625.858						1473.67									1378.07										919.894																1410.61	822.755							874.481		1320.96									1785.3													1358.47									
O14818	O14818	PSA7_HUMAN	PSMA7	Proteasome subunit alpha type-7	7424.41	7048.94	4806.4	4878.5	7939.98	5538.88	11982	8284.84	13153.1	13660.1	9764.37	9726.77	13603.4	11206.9	10671	6494.53	10977.2	13101.8	13357	12245.6	17907.3	10586.2	8214.56	6647.07	12948.5	7708.42	7478.46	16791.1	9893.75	9717.03	8481.7	8844.39	10049.6	10607.7	8365.97	12261.6	8832.72	8524.79	19206.9	8693.48	10477.7	12284.5	10347	10688.8	10038.4	10001.1	6547.48	9524.59	9926.71	15573.1	15463	12105.7	11698.3	11421.7	10528.7	12383.9	8937.28	12783.7	12117.3	13184.1	11333.3	12138.5	13106.4	6408.19	11528.6	10689.5	9027.23	12896.2	11736.6	11956.6	22858.4	13312.7	10488.9	10880.6	15208.5	10267.3	7611.43	9260.11	7017.78	11268.1	11499.6	10834.5	9395.19	12914.2	9365.74	10561.5	12413.1	11009.1
O14827	O14827	RGRF2_HUMAN	RASGRF2	Ras-specific guanine nucleotide-releasing factor 2	682.775	480.62	678.62	798.325	768.739	743.816																																																			890.302																													1189.47		
O14828	O14828	SCAM3_HUMAN	SCAMP3	Secretory carrier-associated membrane protein 3	1823.31	2316.1	3642.02	2383.93	2388.4	2666.24		1945.04				2348.22	4204.67				628.673	2974.06		1602.21		2020.99			4459.74			1624.67	1795.97	1480.95	1240.35	1493.05	2139.72					3987.33		1942.31	1721.91	1081.04	2028.65	2991.82		1910.7	1475.77	2468.32	1487.59			1902.65	2942.73		1284.12		1461.97	1474.16			943.462	2970.91	2175.95	1698.81	837.558	1190.51	1975.94	1291.88	1919.14	1566.22		2216.01	758.996			2255.13			2033.73	1488.14		2058.86		1145.6	1804.31	1835.11	1978.57	2632.25
O14832	O14832	PAHX_HUMAN	PHYH	Phytanoyl-CoA dioxygenase, peroxisomal	353.695	432.957	469.122	486.506	524.638	489.757																									593.487				631.524	1696.12																																					1124.28			634.672												2758.41
O14841	O14841	OPLA_HUMAN	OPLAH	5-oxoprolinase	473.614	454.871	635.941	499.846	443.631	491.946																							944.085						2362.63	2200.81							1220.53	1533.19		1496.85									598.449		473.364											2004.41	1011.92						1855.58	863.037								1432.95		1185.55	2280.04	
O14874	O14874	BCKD_HUMAN	BCKDK	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	767.468	1196.84	1654.47	1497.75	1468.54	1652.16																																		805.114							4278.39	824.35							648.446		847.049							1409.81	637.168			405.516					833.71															
O14879	O14879	IFIT3_HUMAN	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3	350.845	388.192	548.806	410.976	500.263	452.751																																																																																		
