Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2713 Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2714 Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2715 Spectral Count	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2707 Spectral Count	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2708 Spectral Count	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2709 Spectral Count	Arpa_PC12_day6_12_6_2023_Slot2_321_2540 Spectral Count	Arpa_PC12_day6_12_6_2023_Slot2_322_2541 Spectral Count	Arpa_PC12_day6_12_6_2023_Slot2_323_2542 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_220_2529 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_221_2530 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_222_2531 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_223_2532 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_224_2533 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_225_2534 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_226_2535 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_227_2536 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_228_2537 Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_229_2538 Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2713 Unique Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2714 Unique Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2715 Unique Spectral Count	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2707 Unique Spectral Count	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2708 Unique Spectral Count	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2709 Unique Spectral Count	Arpa_PC12_day6_12_6_2023_Slot2_321_2540 Unique Spectral Count	Arpa_PC12_day6_12_6_2023_Slot2_322_2541 Unique Spectral Count	Arpa_PC12_day6_12_6_2023_Slot2_323_2542 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_220_2529 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_221_2530 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_222_2531 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_223_2532 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_224_2533 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_225_2534 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_226_2535 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_227_2536 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_228_2537 Unique Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_229_2538 Unique Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2713 Total Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2714 Total Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2715 Total Spectral Count	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2707 Total Spectral Count	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2708 Total Spectral Count	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2709 Total Spectral Count	Arpa_PC12_day6_12_6_2023_Slot2_321_2540 Total Spectral Count	Arpa_PC12_day6_12_6_2023_Slot2_322_2541 Total Spectral Count	Arpa_PC12_day6_12_6_2023_Slot2_323_2542 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_220_2529 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_221_2530 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_222_2531 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_223_2532 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_224_2533 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_225_2534 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_226_2535 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_227_2536 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_228_2537 Total Spectral Count	Arpa_PC12_undiff_12_6_2023_Slot2_229_2538 Total Spectral Count	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2713 Intensity	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2714 Intensity	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2715 Intensity	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2707 Intensity	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2708 Intensity	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2709 Intensity	Arpa_PC12_day6_12_6_2023_Slot2_321_2540 Intensity	Arpa_PC12_day6_12_6_2023_Slot2_322_2541 Intensity	Arpa_PC12_day6_12_6_2023_Slot2_323_2542 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_220_2529 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_221_2530 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_222_2531 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_223_2532 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_224_2533 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_225_2534 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_226_2535 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_227_2536 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_228_2537 Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_229_2538 Intensity	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2713 MaxLFQ Intensity	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2714 MaxLFQ Intensity	Arpa_PC12_10ng_diff_day6_DDA_12_15_2023_Slot1_26_2715 MaxLFQ Intensity	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2707 MaxLFQ Intensity	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2708 MaxLFQ Intensity	Arpa_PC12_10ng_undiff_DDA_12_14_2023_Slot1_25_2709 MaxLFQ Intensity	Arpa_PC12_day6_12_6_2023_Slot2_321_2540 MaxLFQ Intensity	Arpa_PC12_day6_12_6_2023_Slot2_322_2541 MaxLFQ Intensity	Arpa_PC12_day6_12_6_2023_Slot2_323_2542 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_220_2529 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_221_2530 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_222_2531 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_223_2532 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_224_2533 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_225_2534 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_226_2535 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_227_2536 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_228_2537 MaxLFQ Intensity	Arpa_PC12_undiff_12_6_2023_Slot2_229_2538 MaxLFQ Intensity	Indistinguishable Proteins
sp|P02787|TRFE_HUMAN	P02787	TRFE_HUMAN	TF	698	Homo sapiens OX=9606	1:Experimental evidence at protein level	Serotransferrin	1.0	0.999	8	18	18	18	6	5	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	5	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	5	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	61334.34	62398.01	74990.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23411.479	23182.19	33553.035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P02793|FRIL1_RAT	P02793	FRIL1_RAT	Ftl1	183	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Ferritin light chain 1	1.0	0.999	10	60	0	60	11	10	14	6	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	14	6	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	288756.53	240258.56	296556.66	135128.92	184989.22	208176.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123629.2	120303.46	121049.09	75689.164	87794.734	88804.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P03957|MMP3_RAT	P03957	MMP3_RAT	Mmp3	475	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Stromelysin-1	0.9802	0.9971	3	1	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30070.426	0.0	25358.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04041|GPX1_RAT	P04041	GPX1_RAT	Gpx1	201	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Glutathione peroxidase 1	1.0	0.999	8	19	19	19	0	1	0	5	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	128146.83	91238.96	69166.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42858.7	37128.35	39279.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04094|PENK_RAT	P04094	PENK_RAT	Penk	269	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Proenkephalin-A	1.0	0.999	4	11	11	11	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59151.53	49991.984	64907.535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22569.22	23961.213	24710.406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04166|CYB5B_RAT	P04166	CYB5B_RAT	Cyb5b	146	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Cytochrome b5 type B	1.0	0.999	5	55	55	55	11	8	8	6	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	8	6	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	8	6	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	244151.34	220253.12	264855.06	120369.46	161308.38	212787.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73553.95	81891.77	81763.32	47182.523	50056.598	67500.336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04177|TY3H_RAT	P04177	TY3H_RAT	Th	498	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Tyrosine 3-monooxygenase	1.0	0.999	33	1110	1110	1110	134	142	146	162	178	163	11	8	12	25	12	15	22	10	13	9	21	8	19	134	142	146	162	178	163	11	8	12	25	12	15	22	10	13	9	21	8	19	134	142	146	162	178	163	11	8	12	25	12	15	22	10	13	9	21	8	19	7598412.5	7404873.0	7461901.5	7024211.0	6891778.0	6703393.0	2955564.2	1634798.0	2100975.8	2741831.0	2666170.5	2173326.5	3308973.0	955771.2	2408292.0	2386596.2	3061892.0	974378.56	2102485.2	563848.9	572941.4	524980.75	507281.2	480875.44	485803.34	710713.56	440676.06	572409.0	640480.6	648578.06	518014.62	720975.4	385617.62	626179.9	638647.8	709083.9	336140.6	484430.66	
sp|P04182|OAT_RAT	P04182	OAT_RAT	Oat	439	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Ornithine aminotransferase, mitochondrial	1.0	0.999	16	109	109	109	23	20	24	11	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	23	20	24	11	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	23	20	24	11	15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	514135.2	542467.5	612035.4	289077.8	280832.94	268463.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77571.52	76047.97	81274.516	45804.37	45012.867	43496.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04256|ROA1_RAT	P04256	ROA1_RAT	Hnrnpa1	320	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein A1	1.0	0.999	17	217	164	230	28	23	27	27	39	43	1	1	0	2	2	2	5	3	6	0	4	1	3	22	21	24	20	31	32	0	0	0	1	1	1	2	2	4	0	2	0	1	32	23	29	30	41	45	1	1	0	2	2	2	5	3	6	0	4	1	3	1439121.5	1456730.0	1450080.6	1640856.9	1694607.1	1716482.9	0.0	0.0	0.0	185389.31	207515.88	195072.84	165638.5	394124.7	177745.42	0.0	237698.25	117872.52	196019.28	66255.81	67372.7	75815.42	78101.55	100013.75	73946.62	0.0	0.0	0.0	507793.62	510718.72	547004.0	451250.72	1096601.1	0.0	0.0	666797.4	0.0	535524.5	
sp|P04264|K2C1_HUMAN	P04264	K2C1_HUMAN	KRT1	644	Homo sapiens OX=9606	1:Experimental evidence at protein level	Keratin, type II cytoskeletal 1	1.0	0.999	33	409	259	435	29	28	27	24	26	27	14	13	10	19	18	24	17	23	31	13	24	19	23	15	16	16	13	13	15	10	7	8	13	12	17	11	18	23	8	17	11	16	35	35	32	25	28	31	14	13	10	19	18	24	17	23	32	13	24	19	23	1174075.5	1050149.9	1077790.6	795397.7	803659.8	652266.9	2743742.5	4324722.0	1979493.0	3539257.5	3587558.5	4134426.0	1820558.1	4711207.5	7583470.5	3859730.8	4368860.0	5483414.0	3522353.0	254725.39	223096.64	237532.69	125367.836	142438.67	125860.65	927235.2	1437834.6	541683.44	801503.56	1014372.3	965559.7	614893.06	1161471.2	1681557.1	1099564.8	914996.4	1538699.4	784701.0	
sp|P04550|PTMS_RAT	P04550	PTMS_RAT	Ptms	102	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Parathymosin	1.0	0.999	9	107	107	107	12	13	14	16	17	19	1	1	1	2	1	1	1	1	2	1	1	2	1	12	13	14	16	17	19	1	1	1	2	1	1	1	1	2	1	1	2	1	12	13	14	16	17	19	1	1	1	2	1	1	1	1	2	1	1	2	1	378610.47	392086.38	384652.1	589848.6	491425.25	513842.78	81040.805	0.0	0.0	162791.05	130128.27	116956.16	114656.266	73912.9	119189.57	0.0	127007.12	115065.695	130357.11	106218.23	118882.96	114882.6	183277.83	154135.2	175393.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04636|MDHM_RAT	P04636	MDHM_RAT	Mdh2	338	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Malate dehydrogenase, mitochondrial	1.0	0.999	29	644	644	644	96	93	95	81	70	83	6	1	5	10	7	12	19	14	9	5	15	11	12	96	93	95	81	70	83	6	1	5	10	7	12	19	14	9	5	15	11	12	96	93	95	81	70	83	6	1	5	10	7	12	19	14	9	5	15	11	12	4290570.5	4304895.5	4602277.5	3399354.0	2861642.2	2841352.2	206787.31	0.0	93581.89	965921.9	840775.25	832502.06	1279450.1	1898528.8	1058306.5	181942.83	1432463.8	898882.3	874674.4	362372.7	331381.56	325344.97	269696.7	279378.22	238322.22	231313.45	0.0	0.0	252782.33	270939.0	267801.9	236667.69	523559.75	378951.1	204486.62	300215.6	354845.88	286448.25	
sp|P04642|LDHA_RAT	P04642	LDHA_RAT	Ldha	332	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	L-lactate dehydrogenase A chain	1.0	0.999	33	1478	444	1478	177	198	184	192	244	248	15	15	9	23	19	23	26	13	17	13	25	18	19	56	56	71	58	85	96	1	1	1	2	2	2	2	1	2	1	3	2	2	177	198	184	192	244	248	15	15	9	23	19	23	26	13	17	13	25	18	19	1.0146673E7	1.0710402E7	1.0248027E7	1.1331609E7	9887676.0	1.0133011E7	4978520.0	5620796.5	4557896.0	5670077.5	4972485.0	6387052.5	5413234.5	2203424.5	6782366.5	5389960.5	7285847.5	3810833.5	6028881.5	840281.2	860996.7	1034319.6	1163922.9	1030361.94	1135737.4	948312.3	1160651.5	818556.5	1077643.8	1046697.94	1233467.8	1136116.1	470120.1	1440815.2	1143368.2	1337301.0	818748.7	1100515.5	
sp|P04644|RS17_RAT	P04644	RS17_RAT	Rps17	135	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Small ribosomal subunit protein eS17	1.0	0.999	14	122	0	122	17	16	14	17	24	25	1	0	0	1	1	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	16	14	17	24	25	1	0	0	1	1	2	1	0	0	0	1	0	2	624609.9	580657.44	676155.06	554342.94	678225.06	583957.75	0.0	0.0	0.0	70383.77	0.0	42255.824	69075.08	0.0	0.0	0.0	63290.957	0.0	72700.8	160897.67	158562.67	169682.52	145895.77	159853.92	142164.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04646|RL35A_RAT	P04646	RL35A_RAT	Rpl35a	110	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Large ribosomal subunit protein eL33	1.0	0.999	12	94	0	94	11	8	15	11	11	15	1	0	0	1	3	2	7	0	1	1	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	15	11	11	15	1	0	0	1	3	2	7	0	1	1	3	0	4	361069.2	167869.67	322149.7	283314.12	157874.08	221992.25	0.0	0.0	0.0	64682.246	70235.86	66362.27	72177.09	0.0	0.0	0.0	61933.605	0.0	69222.04	90740.59	57505.938	70993.89	84342.055	73222.1	62748.293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	tr|A0A8I6A5U8|A0A8I6A5U8_RAT
sp|P04692|TPM1_RAT	P04692	TPM1_RAT	Tpm1	284	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Tropomyosin alpha-1 chain	1.0	0.999	16	21	21	154	3	4	4	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	2	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15	17	19	20	24	26	2	1	2	4	5	3	3	2	1	1	3	2	4	158301.14	95042.53	121945.36	58900.156	88087.02	126142.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54150.12	63239.617	54500.008	43927.594	57750.957	46939.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04762|CATA_RAT	P04762	CATA_RAT	Cat	527	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Catalase	1.0	0.999	16	123	94	123	31	30	32	6	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	24	23	22	4	10	11	0	0	0	0	0	0	0	0	0	0	0	0	0	31	30	32	6	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	693948.56	712311.6	729826.9	138927.14	190677.9	185493.62	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112346.664	105873.36	110196.41	42311.867	39027.18	39158.883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04764|ENOA_RAT	P04764	ENOA_RAT	Eno1	434	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Alpha-enolase	1.0	0.999	37	531	0	583	86	89	94	49	63	54	7	7	7	11	7	9	9	2	10	1	10	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	98	101	53	74	61	7	7	7	11	7	10	10	2	11	1	11	5	12	3811614.5	3900327.0	4044354.0	1878711.6	1916156.5	1884395.5	1330163.9	634405.94	606946.44	1079747.0	831490.06	909079.56	801190.1	179447.19	752088.2	289050.1	991151.75	338853.25	1045151.5	252374.12	254226.05	249963.73	165358.22	142505.77	170022.89	274668.72	225094.47	207524.03	275943.88	221511.52	210687.62	229931.56	146465.6	214764.45	269599.8	250121.16	137508.4	237576.75	
sp|P04785|PDIA1_RAT	P04785	PDIA1_RAT	P4hb	509	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Protein disulfide-isomerase	1.0	0.999	40	400	400	400	67	67	72	44	46	52	2	1	0	7	5	5	7	2	3	0	8	0	12	67	67	72	44	46	52	2	1	0	7	5	5	7	2	3	0	8	0	12	67	67	72	44	46	52	2	1	0	7	5	5	7	2	3	0	8	0	12	2484549.8	2384950.5	2549638.8	1567769.0	1527775.9	1532281.5	30894.588	0.0	0.0	372301.3	239637.75	109266.12	206398.67	77597.25	55410.203	0.0	399231.75	0.0	356511.25	155266.5	155389.5	155697.86	104868.0	102110.414	97170.88	0.0	0.0	0.0	154591.52	157004.28	134157.55	138623.83	0.0	0.0	0.0	146077.88	0.0	168019.69	
sp|P04797|G3P_RAT	P04797	G3P_RAT	Gapdh	333	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Glyceraldehyde-3-phosphate dehydrogenase	1.0	0.999	26	1137	0	1137	181	155	168	143	137	129	15	10	15	26	15	20	23	14	18	13	23	14	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	155	168	143	137	129	15	10	15	26	15	20	23	14	18	13	23	14	18	8147090.5	8084120.5	8518532.0	5956437.0	6551351.0	6181009.0	3089557.0	3483000.8	3153267.0	2823898.0	2689103.5	2800263.2	2785850.0	1120391.4	3604703.5	2292166.2	3512799.2	2190539.8	2589637.5	384209.6	355717.47	519258.28	379825.34	383027.0	384289.22	1253646.8	1465990.8	1115655.8	1343741.9	1364913.5	1469549.5	1317414.2	494262.84	1837724.1	951614.6	1692353.5	1186354.8	1286324.9	
sp|P04897|GNAI2_RAT	P04897	GNAI2_RAT	Gnai2	355	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Guanine nucleotide-binding protein G(i) subunit alpha-2	1.0	0.999	15	65	36	101	10	11	13	7	10	9	0	0	0	2	0	0	2	0	0	0	0	0	1	4	6	7	4	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16	19	10	14	13	0	0	0	3	1	2	4	0	0	0	2	0	1	294234.4	270883.97	286432.8	183233.6	140213.42	153029.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30483.852	82438.95	77589.53	77308.84	61566.984	59388.867	57875.785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04905|GSTM1_RAT	P04905	GSTM1_RAT	Gstm1	218	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Glutathione S-transferase Mu 1	1.0	0.999	22	636	455	636	90	94	93	86	89	92	2	0	1	12	10	11	14	3	11	4	7	7	10	67	72	70	56	66	69	2	0	0	8	6	7	7	1	6	3	4	5	6	90	94	93	86	89	92	2	0	1	12	10	11	14	3	11	4	7	7	10	4490934.0	4191626.8	4349145.5	3499455.2	3212301.5	3207317.0	68285.69	0.0	0.0	1284750.5	1614186.0	699174.3	1182739.1	80889.06	1516804.2	240854.44	509548.3	657931.1	660094.9	503164.06	433708.28	466015.28	403299.56	267834.8	319075.9	0.0	0.0	0.0	335697.75	430561.88	220722.9	308756.7	0.0	436207.1	136140.36	200888.94	258444.83	174857.03	
sp|P04906|GSTP1_RAT	P04906	GSTP1_RAT	Gstp1	210	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Glutathione S-transferase P	1.0	0.999	8	136	136	136	29	28	29	14	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	29	28	29	14	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	29	28	29	14	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	578067.44	611903.6	613503.5	259466.31	312910.03	287437.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167771.28	186092.45	177112.34	67034.016	105678.73	116625.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P04961|PCNA_RAT	P04961	PCNA_RAT	Pcna	261	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Proliferating cell nuclear antigen	1.0	0.999	15	136	136	136	11	9	9	22	26	22	0	0	0	7	3	6	3	0	4	0	7	0	7	11	9	9	22	26	22	0	0	0	7	3	6	3	0	4	0	7	0	7	11	9	9	22	26	22	0	0	0	7	3	6	3	0	4	0	7	0	7	351784.66	256377.22	267978.75	1084052.8	1049928.6	973253.2	0.0	0.0	0.0	265380.38	130549.8	219353.61	200128.62	0.0	179673.25	0.0	289941.66	0.0	302471.7	66312.266	47665.4	56437.902	189800.5	128263.09	174737.73	0.0	0.0	0.0	129018.21	161191.48	174081.95	169047.62	0.0	224723.61	0.0	148853.19	0.0	166114.83	
sp|P05065|ALDOA_RAT	P05065	ALDOA_RAT	Aldoa	364	Rattus norvegicus OX=10116	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase A	1.0	0.999	44	1321	477	1321	166	185	174	191	200	209	13	10	9	19	13	17	19	11	22	9	21	11	22	63	73	70	86	85	87	0	0	0	1	0	1	1	0	7	0	1	0	2	166	185	174	191	200	209	13	10	9	19	13	17	19	11	22	9	21	11	22	9715497.0	9705631.0	9660968.0	9400716.0	9449964.0	9589915.0	2415070.2	2147121.5	2274538.2	2215456.8	2354029.8	2026277.8	2132224.8	1106798.5	2631737.2	1138304.4	2811453.0	1410136.6	3247540.5	595504.8	550547.44	565656.56	477636.94	441642.2	568127.3	818213.5	825487.3	868869.0	632801.9	730631.75	648498.2	737937.5	365975.38	732693.3	371593.9	820773.5	552354.25	829154.44	
