Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_day6diff_PC12_DIA_10ng_2-24-2024_Slot2-09_3878.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_day6diff_PC12_DIA_20ng_2-24-2024_Slot2-11_3881.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_day6diff_PC12_DIA_30ng_2-25-2024_Slot2-11_3884.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_undiff_PC12_DIA_10ng_2-24-2024_Slot2-08_3877.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_undiff_PC12_DIA_20ng_2-24-2024_Slot2-10_3880.d	D:\LucyC\20240301_PC12_bulk_SCP_DIA\Lucy_undiff_PC12_DIA_30ng_2-25-2024_Slot2-10_3883.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-219_3830.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-220_3831.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-221_3832.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-222_3833.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-223_3834.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-224_3835.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-225_3823.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-226_3824.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-227_3825.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-228_3826.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-229_3827.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-22-2024_Slot1-230_3828.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-242_3837.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-243_3838.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-244_3839.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-245_3840.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-246_3841.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-247_3842.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-314_3844.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-315_3845.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-316_3846.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-317_3847.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-318_3848.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_DDM_DIA_2-23-2024_Slot1-319_3849.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_2-29-2024_Slot1-271_3996.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_2-29-2024_Slot1-272_3997.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-273_3999.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-274_4000.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-275_4002.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-276_4003.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-277_4005.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-278_4006.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-279_4008.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-280_4009.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-320_4011.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-321_4012.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-322_4014.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-323_4015.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-324_4017.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-325_4018.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-1-2024_Slot1-326_4020.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-327_4021.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-328_4023.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-329_4024.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-330_4026.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-331_4027.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-332_4029.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_day6diff_PC12_SC_DIA_3-2-2024_Slot1-333_4030.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-196_3784.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-197_3785.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-198_3786.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-199_3787.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-200_3788.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-20-2024_Slot1-201_3789.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-202_3791.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-202_3798.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-203_3792.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-203_3799.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-204_3793.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-204_3800.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-205_3794.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-205_3801.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-206_3795.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-206_3802.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-207_3796.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-207_3803.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-219_3805.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-220_3806.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-221_3807.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-222_3808.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-223_3809.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-21-2024_Slot1-224_3810.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-225_3815.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-226_3816.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-227_3817.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-228_3818.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-229_3819.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_DDM_DIA_2-22-2024_Slot1-230_3820.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-28-2024_Slot1-243_3970.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-28-2024_Slot1-244_3971.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-28-2024_Slot1-245_3973.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-246_3974.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-247_3976.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-248_3977.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-249_3979.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-250_3980.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-251_3982.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-252_3983.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-253_3985.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-254_3986.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-255_3988.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-256_3989.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-257_3991.d	D:\LucyC\20240302_PC12_SC_SCP_DIA\Lucy_undiff_PC12_SC_DIA_2-29-2024_Slot1-258_3992.d
A0A8I5Y4X4	A0A8I5Y4X4	A0A8I5Y4X4_RAT	Nub1	Negative regulator of ubiquitin-like proteins 1	1612.26	1618.15	1302.49	1402.53	1811.79	1706.38		1204.17	2731.34				1821.14							1983.82							2374.42		1894.25					1928.28	2200.46		1258.51			3186.87	2167.05			2976.13					1096.51	1753.66	1964.25	1276.41	2319.18		2248.67				3730.71	1783.96	1757.76								1596.43				1151.19	1908.99	1126.46	3661.03	795.411				941.455	1190.27	1473.96					1593.98			1984.12			1024.63	987.585		2206.87	6978.55	2578.81	
A0A8I5Y542	A0A8I5Y542	A0A8I5Y542_RAT	LOC102548320	Zinc finger protein 845-like	169.768	347.762	442.075	103.022	347.171	302.349																																																																																														
A0A8I5Y5E8	A0A8I5Y5E8	A0A8I5Y5E8_RAT	Arpc4	Actin-related protein 2/3 complex subunit 4	8613.89	9962.01	6051.71	1592.04	6407.1	7518.1	15126.2	15652.2	6687.79	17995.5	11917.5	14166.1	11411.6	10691.5	21664.7	15044.2	16294.7	12438.9	8345.93	14214.9	10442.1	17392.1	19012.5	16634.7	9433.22	8905.71	14558.1	6055.43	16609.8	13591.3	14287.5	8016.55	8059.98	9926.05	18701.6	11514.9	17574.1	9481.02	14086.8	15433.1	16563.2	10812.3	5431.66	12946.4	14442.8	16052.8	16045.9	10563.7	20859.6	8527.07	13833.7	17515.3	13296.9	16204.8	9930.55	11706.4	12571.1	10188.2	13792.7	12603.3	16743.1		12361.1		13715.7		17169.5		13980.4		16973.4		17593.2	13659.3	14798.7	13071.9	11923.6	15724.8	9406.99	17172.3	13415.2	14003.4	14275.3	16477.4		17043.4	7923.45	10964	8649.17	13276.4	16112.9	13836	14190.5	15923	14057.2	14128.8	10138.1	7776.05	15168.9	11214.7
A0A8I5Y5F8	A0A8I5Y5F8	A0A8I5Y5F8_RAT	Ccdc137	Coiled-coil domain containing 137	416.284	690.026	990.161	700.506	1086.56	1222.72																																																																																										13195.6				
A0A8I5Y5G4	A0A8I5Y5G4	A0A8I5Y5G4_RAT	Mindy3-ps1	Ubiquitin carboxyl-terminal hydrolase MINDY	1288.97	1368.77	1828.07	793.391	1010.22	1012.38		1710.91	3593.73			4804.16	2212.54			3224.62					3006.21	2818.44	2138.15				1027.14		4813.67					2245.46			2465.58			3682.09	2925.9			2815.86	2973.74			3679.71	6235.04		3927.44	1069.83	2520		1508.05	4282.65					2866.61		3412.37						1582.27				1707.61	2019.49	1455.84	3322.24		3147.06		1649.85	2709.77	1390.2	2624.91					2161.77			4138.55	2113.73	5148.65	2269.57	1377.38	2192.66	1401.46			
A0A8I5Y5Z6	A0A8I5Y5Z6	A0A8I5Y5Z6_RAT	Xrcc4	X-ray repair cross complementing 4	379.031	614.585	625.903	473.557	294.666	450.184																	1505.51																																																																													
A0A8I5Y656	A0A8I5Y656	A0A8I5Y656_RAT	Rabgap1	RAB GTPase activating protein 1	580.692	687.344	963.315	471.631	339.896	476.547		1396.08		1263.22			1025.99							3360.04					2121.43	4634.89	1574.26																								1244.25	1132.65					8333.61												998.867					3053.51					9536.68		1904.13	1763.72	906.396					811.624				830.56	775.859	7090.86	2856.25		1818.7		1238.16	
A0A8I5Y674	A0A8I5Y674	A0A8I5Y674_RAT	Gapvd1	GTPase activating protein and VPS9 domains 1	1326.56	1789.34	2067.88	1943.08	1377.57	1413.29		2587.9	3242.65	2907.59		5108.8	2407.58			3588.25				2012.92		4418.3	2051.75		2109.42		2665							3227.21	4073.16	5238.55	3444.82			2349.47	2993.51			4163.47	3022.36		3378.85				2315.62	2256.06	3710.24		3145.03	5079.3	4504.82		2618.4	2988.24	2491.98				2513.73				2573.1		2535.65		5133.05	2644.24	2868.53	3577.24	3649.54	5427.54			2211.28	2275.66	3893.35	3818.26		2336.92		2111.97	1910.71	3574.62		2201.06	2284.27	3483.3	2976.99	2227.17	3591.02		3015.66	3572.89
A0A8I5Y697	A0A8I5Y697	A0A8I5Y697_RAT	Ap1g1	AP-1 complex subunit gamma	3759.48	3728.27	3845.21	2054.73	2997.52	3567.63		4813.29	6241.22	4081.28		4429.82	2693.37			4838	5388.31			3261.38		3868.59	4136.24		1008.14	1727.11	2957.61						3343.25	2872.79	5015.66	7634.74	2613.25			4547.54	4895.4			4447.29	3844.18				4657.05		6409.79	4852.15	3910.22	4855.03	3161.28	5787.94	5353.93	2138.1	5008.63	3732.1	5047.4		6096.41		4468.27		4196.24		4709.94		7355.25		5151.78	5233.61	4529.99	6122.22	5291.26	5758.19		5813.82	4638.55	4942.35	5084.78	7378.31		5549.28	4665.89	5863.44	5283.23	4223.94	4489.66	4654.72	4621.49	4855.22	5761.5	5595.91	3291.24	5622.57	5586.91	6739.55
A0A8I5Y6A1	A0A8I5Y6A1;D4A862	A0A8I5Y6A1_RAT	Ablim1	Actin-binding LIM protein 1	3497.26	3830.22	5603.46	691.542	760.272	748.357		3814.92	1911.09			1597.41	2186.66	854.464				1494.74					2048.46				4183.72	2693.06						3641.67	2205.69					3794.33					1428.38					1330.43	2920.52		1693.36						1406.01						1003.42									734.817							930.026														658.762					
A0A8I5Y6D0	A0A8I5Y6D0	A0A8I5Y6D0_RAT	Peg3	Paternally expressed 3	231.625	452.15	726.78	570.914	479.481	633.613		673.256	1717.08				922.888														2120.79	2420.43						1463.69	2113.44			3483.28							1120.03						565.976				2722.78					2938.46	1262.27				1837.69				1127.59				4012.59	1349.94	1240.2	1315.62			4702.76	5251.54	896.897	2201.61	1518					1144.16				1211.38			816.575	916.568	2371.17		1366.15	1988.64
A0A8I5Y6H9	A0A8I5Y6H9	A0A8I5Y6H9_RAT	Tln2	Talin 2	1964.99	2673.99	2780.97	2477.69	3131.49	3680.52		1927	4263.91	3450.26			3054.41			5266.63			895.787	2469.76	2177.76	4648.24	3014.04			3455.17	2481.38						5316.45	2883.32	5044.9		2586.42		5514.39	3325.85	4005.65			1777.96	1801.57		7946.16		2659.74		3128.01	2702.34	2372.48	3882.68	3928.23	3700.51	5293.75		3874.46	4224.46	3498.32		4883.91		3095.72		4431.15		3364.19		4678.71		4367.15	5087.27	2751.27	2698.76	4256.81	3254.91		4052.79	3792.72	3116.27	3582.95	4267.23		4666.29		3616.37	4915.45	2234.37	3651.77	3441.33	4109.91	3857.5	3727.47	4772.53	2984.95	3616.45	2317.42	3534.63
A0A8I5Y6K0	A0A8I5Y6K0	A0A8I5Y6K0_RAT	ENSRNOG00000062548	WD repeat domain 13	522.019	674.378	867.522	469.064	596.789	607.035															2338.43																																																																															
A0A8I5Y6P3	A0A8I5Y6P3	A0A8I5Y6P3_RAT	Gdpgp1	GDP-D-glucose phosphorylase 1	284.649	400.378	462.887	180.964	368.471	347.649																																																	888.574														807.925					282.676																	1394.51				407.815					
A0A8I5Y6U5	A0A8I5Y6U5;A0A8I6A5V2	A0A8I5Y6U5_RAT	Srp14	Signal recognition particle 14 kDa protein	1156.13	952.67	1378.65	1551.36	1046.77	472.326		1158.16	2494.11	1314.52			1336.9				2194.16			2273.5	854.804	4535.17	1862.61			4280.33		2205.46	3265.06						2070.18		969.496			1771.37				1529.25	1207.81				1070.6		1928.44	1345.09	1707.83		2210.41		2946.21		3622.71		1995.35				1072.75		2407.53		2427.41		2942.25		2363.62	2127.65	1543.51	4367.44	2148.17	1470.61			1820.99	2236.23	1216.61	919.99				2881.66	2457.26	2062.63	700.389	2677.69	2000.06	2523.34	1783.06	3863.8	1465.57		2092.06	1454.56
A0A8I5Y7I2	A0A8I5Y7I2;A0A8I6A6D0	A0A8I5Y7I2_RAT	Kctd12	Potassium channel tetramerization domain containing 12	1694.2	2675.58	4291.8	606.15	1304.93	2369.76			5026.74	26797.2		5540.59	2544.04								5630.04	2152.48					1809.81																									2690.27		1710.1	4415.08		11099.1			3218.49	6847.66								645.198					1141.73	1362.01	1756.79					1780.07	486.771	1547.36					1072.8							1384.82	3132.76	2080			
A0A8I5Y7I7;A0A8I6ACT4;A0A8I6AKH0;A0A8I6ALP4;A0A8I6AQK1	F1LU63;F1M5V3;F1LW88;F7FH94;A0A8I6ALP4;A0A8I5ZLH8;A0A8I6AGD4;A0A8I6AQK1;A0A8I6ACT4;A0A8I5YBS6;A0A8I6A7L3;A0A8I5Y7I7;A0A8I6A7R4;A0A8I6ABC4;M0R7J6;A0A8I6AKH0;A0A8I6AQN8	A0A8I5Y7I7_RAT;A0A8I6ACT4_RAT;A0A8I6AKH0_RAT;A0A8I6ALP4_RAT;A0A8I6AQK1_RAT	LOC102548076;LOC102548633;LOC102556098;LOC102556157;LOC103693502	Zinc finger protein 729-like	326.001	520.471	673.353		303.922	227.301																																																																																														
A0A8I5Y7L4	A0A8I5Y7L4;P41516	A0A8I5Y7L4_RAT	Top2b	DNA topoisomerase 2	2195.65	2171.18	3040.75	2285	2279.75	2344.52		2322.52	3579.55	5270.84		7116.72	2161.35	4011.84		5021.06				4564.98	6402.6	4659.06	5575.48		3214.77	8645.87	2695.56	3233.43						6183.47			4189.23	1968.2		2683.94	3255.73			4961.75	3466.18			3837.88	3467.82	3496.64	2728.88	3113.75	3387.2		5380.91	8778.99	4703.68	5117	5358.32	4494.42	3959.07		5056.65		3793.55		4685.18		4806.23		4204.39		8057.22	3987.73	3783.46	4430.57	2886.81	5017.05	6615.05	7791.15	3530.48	4121.44	6697.12	6213.93		4616.94	6793.57	3280.76	11897.8	5895.9	5054.19	5703.6	4953.96	3430.52	4250.67	3906	4563.41	3841.07	2933.85	6358.68
A0A8I5Y7Q0	A0A8I5Y7Q0	A0A8I5Y7Q0_RAT	Vps13b	Vacuolar protein sorting 13 homolog B	175.043	242.208	322.186	205.593	249.08	272.445																																																																																		741.731												
A0A8I5Y7S7	A0A8I5Y7S7	A0A8I5Y7S7_RAT	Tspan4	Tetraspanin 4	148.547	205.556	262.114		106.885	170.48																																																																																														
A0A8I5Y868	A0A8I5Y868	A0A8I5Y868_RAT	Klc2	Kinesin light chain	1295.33	1777.64	2071.4	1451.2	2034.97	2257.62		1264.37	2401.71				1195.48									6763.85							4022.73												1730.22			1583.97							2295.46	1024.83			1227.48				2765.62	2291.08	1778.57				2057.86				1267.64		3165.46			1263.63	1393.15	2176.21	3252.9				1623.8	2279.85	1736.6	6213.65		7388.25		1257.21		1578.71		3248.27	1915.26	2971.56	2012.05	2302.04	1494.11	4621.18	2300.37	5350.13
A0A8I5Y874	A0A8I5Y874	A0A8I5Y874_RAT	Adck1	AarF domain containing kinase 1	498.909	664.648	989.927	700.891	788.051	1081.65																																																																				1621.16																					1383.08					
A0A8I5Y8F2	A0A8I5Y8F2	A0A8I5Y8F2_RAT	Efemp2	EGF containing fibulin extracellular matrix protein 2	935.089	753.163	904.634	956.3	1037.51	1847.68																1666.52												2569.41			914.561															1526.92																																				1770.13												
A0A8I5Y8V5	A0A8I5Y8V5	A0A8I5Y8V5_RAT	Zfp92	Zinc finger protein 92	140.021	323.807	371.486	175.364	210.669	321.638																																																																																														
A0A8I5Y9A0	A0A8I5Y9A0	A0A8I5Y9A0_RAT	Tex264	Testis expressed 264	3685.28	5341.41	6601.18	5407.47	6858.8	7163.5		2081.1	3144.06				2718.91	3906.35		3751.94	4311.33	5763.09	6015.65	1562.5		7589.14	1593.1		4198.5		2514.93	4681.22	3672.87			3817.93	6887.06	3262.45			7492.05				1055.4			2740.18	2950.25			2264.17	2444.47	4060.96	2025.93	1752.91	1059.77						4478.02	4752.62							2690.24		1119.18				4683.11	1086.37	1475.76	2905.39		1545.02		1272.3	1917.76	1828.58	1618.21				3138.12	642.34				1935.65	1403.55		1176.9		2579.16		2632.7	
A0A8I5Y9A4	A0A8I5Y9A4;M0RA24;A0A8I6A1W0	A0A8I5Y9A4_RAT	Ndufb3	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3	4402.83	6417.45	5470.29	2861.59	4314.55	5631.47		3313.79	2840.55	2914.61			1986.7	4373.18				5206.79	4744.77	2573.37			2585.34		1712.6			3243.1					3457.26				4363.38	3431.16		3027.14	2772.87	1757.9	4055.43	2525.03	5124.72			4413.89	4011.96	4335.61	3399.88	2971.52	2024.58		2402.45				3504.46		2418.65								2716.44		2388.74			1963.77	1813.97	3379.05		4538		5201.69	2514.85	2085.42	2574.26	5570.69		6260.58		2239.38					5033.77	1887.68	2573.47	2337.58	3806.07	4393.46	2439.17	
A0A8I5Y9E9	A0A8I5Y9E9	A0A8I5Y9E9_RAT	Trem2	Triggering receptor expressed on myeloid cells 2	64.3423	130.079	257.546		116.874	88.8751																																																																																														
A0A8I5Y9G0	A0A8I5Y9G0	A0A8I5Y9G0_RAT	Clint1	Clathrin interactor 1	1598.52	2913.42	4054.96	2655.23	3421.18	4415.61		2179.96		2478.14		1128.56	2186.14			3971.92					4418.8	4399.56	2784.49				3595.09		7514.13					2973.59	3339		451.506			2743.22	3766.86		1909.63		2875.77				3011.33		1465.08	2562.32	3039.29	8024.42	3102.73	2481.2	2457.27		2419.74	4023.32	3035.77		2533.67		3285.73				2878.95		8359.46			2435.95	1985.57	2825.02	2780.42	4548.64			3250.58	2726.91	3302.98	3620.77			2826.22	2616.08		2737.71	3273.21	3063.12	2761.86	3406.32	3121.45	3290.45	3427.45		2619.74	2139.32
A0A8I5Y9M9	A0A8I5Y9M9	A0A8I5Y9M9_RAT	Sri	Sorcin	26404.9	26138.4	21131.1	28611.2	31750.5	29939.9	5504.45	18478.6	9734.38	16173.1	8719.41	15274.4	21953.1	6956.88	2785.18	15040.3	17101.7	7116.51	9278.98	14730.9	9836.52	20382.7	13303.1		4903.02	10303.5	24354.3	3583.87	16978	4498.69		3189.09	6762.09	9079.84	21730.4	15448.1	13432.6	4224.8	4819.12	19976.1	20414.1	12702.3	6478.96	16877.3	13353	13714.6	4688.26	6523.55	20330.6	13274.4	17573.7	23582.5	23256.5	21794.5	12733.9	9709.88	16042.2		12714	13021.5	18670.4		17412.9		14600		11326.6		17980.3		9638.34		20925.3	18560.1	15554.9	18280.3	14633.4	18844.4		14528.2	20380.3	18427.4	18746.7	14529		14497.9		17288.4	15514.2	17117.7	12916.4	11833.2	11569.9	14658.3	16583.4	12668.5	17495.2	7019.37	16171.8	10629.2
